Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
front:intro	mvk9				0	# २ पत्रुसको परिचय\n\n## भाग १: सामान्य परिचय\n\n### २ पत्रुसको पुस्तकको रूपरेखा\n\n१. परिचय (१:१-२)\n१. असल जीवन जिउनलाई सम्झाउने कुरा, किनभने परमेश्‍वरले हामीलाई सक्षम बनाउनुभएको छ (१:३-२१)\n१. झूटा शिक्षकहरूको विरुद्धमा चेतावनी (२:१-२२)\n१. येशूको दोस्रो आगमनको लागि तयारी गर्नलाई प्रोत्साहन (३:१-१७)\n\n### २ पत्रुसको पुस्तक कसले लेखे ?\n\nलेखकले आफैँलाई सिमोन पत्रुसको रूपमा परिचय गराए । सिमोन पत्रुस एक जना प्रेरित थिए । तिनले १ पत्रुस पनि लेखे । पत्रुसले आफ्‍नो मृत्‍यु हुनअगि रोमको झ्‍यालखानाबाट यो पत्र लेखेको हुन सक्‍छ । पत्रुसले यो पत्रलाई दोस्रो पत्र भनेका छन्, यसैले यो लेखिएको मिति १ पत्रुस भन्‍दा पछि हो भन्‍न सक्‍छौँ । पहिलो पत्र तिनले जुन पाठकहरूलाई लेखे, उनीहरूलाई तिनले यो पत्र पनि लेखे । ती पाठकहरू शायद एसियाको पश्‍चिमी प्रायद्वीपभरी छरपष्‍ट भएका ख्रीष्‍टिएनहरू थिए । \n\n### २ पत्रुसको पुस्तक केको बारेमा हो ?\n\nविश्‍वासीहरूले असल जीवन बिताउन सकून् भनेर तिनीहरूलाई उत्साह दिनका लागि पत्रुसले यो पत्र लेखे । येशू दोस्रोपल्ट आउन ढिला गरिरहनुभएको छ भनेर सिकाइरहेका झूटा शिक्षकहरूका विरुद्धमा तिनले चेतावनी दिए । येशू फेरि आउन ढिला गर्नुहुन्‍न भनेर तिनले उनीहरूलाई बताए । बरु, परमेश्‍वरले मानिसहरूलाई पश्‍चाताप गर्ने मौका दिँदै हुनुहुन्‍थ्‍यो, र यसरी तिनीहरू बाँच्‍न सक्‍ने छन् ।\n\n### यस पुस्तकको शीर्षकको अनुवाद कसरी हुनुपर्छ ?\n\nअनुवादकहरूले यस पुस्तकलाई यसको पारम्परिक शीर्षक “२ पत्रुस” वा “दोस्रो पत्रुस” भनेर बोलाउनलाई छान्‍न सक्छन् । अथवा तिनीहरूले अझ बढी स्‍पष्‍ट शीर्षक छान्‍न सक्छन्, जस्तै, “पत्रुसबाटको दोस्रो पत्र” वा “पत्रुसले लेखेको दोस्रो पत्र ।” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])\n\n## भाग २: महत्त्वपूर्ण धार्मिक र सांस्कृतिक अवधारणाहरू\n\n### ती को मानिसहरू थिए जसको विरुद्धमा पत्रुसले बोले ?\n\nपत्रुसले विरोध गरेर बोलेका झूटा शिक्षकहरू ज्ञानवादीहरू भनेर चिनिएकाहरू हुन सक्‍ने सम्‍भावना छ । यी शिक्षकले आफ्‍नै फाइदाका लागि धर्मशास्‍त्रका शिक्षालाई बङ्ग्‍याए । तिनीहरूले अनैतिक प्रकारले जिवन बिताउँथे र अरू मानिसलाई त्‍यसै गर्न सिकाउँथे ।\n\n### परमेश्‍वरले धर्मशास्‍त्रलाई प्रेरित गर्नुभयो भन्‍नु अर्थ के हुन्छ ?\n\nधर्मशास्‍त्रको सिद्धान्‍त अति नै महत्त्वपूर्ण कुरा हो । २ पत्रुसले पाठकहरूलाई यो कुरा बुझ्‍न सहायता पुर्‍याउँदछ, कि धर्मशास्‍त्रका प्रत्‍येक लेखकका लेख्‍ने तरिका आफ्‍नै विशिष्‍ट प्रकारका भए तापनि परमेश्‍वर नै धर्मशास्‍त्रका साँचो लेखक हुनुहुन्‍छ (१:२०-२१) ।\n\n## भाग ३: अनुवादका महत्त्वपूर्ण विषयहरू\n\n### “तिमी”को एकवचन र बहुवचन रूपहरू\n\nयस पुस्तकमा, “म” शब्दले पत्रुसलाई जनाउँछ । साथै, “तिमीहरू” शब्द सधैँ बहुवचनमा छ र त्यसले पत्रुसका श्रोताहरूलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]] अनि [[rc://ne/ta/man/translate/figs-you]])\n\n### २ पत्रुसको पुस्तकको पाठ्यसामग्रीमा भएका प्रमुख विषयहरू के-के हुन् ?\n\nतल दिइएका पदहरूका लागि, बाइबलका कुनै आधुनिक अनुवादमा पुरानो अनुवादभन्‍दा फरक भएको पाइन्‍छ । यूएलटीले आधुनिक पाठको प्रयोग गरेको छ र पुरानो पाठलाई पादटिप्‍पणीमा राखेको छ । अनुवादकहरू भएका ठाउँमा बाइबलको अनुवाद छँदै छ भने, तिनीहरूले तिनै अनुवादहरूका पाठलाई प्रयोग गर्ने कुरालाई विचार गर्न सक्‍छन् । यदि छैन भने, आधुनिक अनुवादका पाठलाई प्रयोग गर्ने सुझाव अनुवादकहरूलाई दिइन्‍छ ।\n\n* “इन्साफको समयसम्‍मलाई तल्‍लो अन्धकारको साङ्लाहरूमा राखिन” (२:४) । कुनै आधुनिक अनुवाद र पुरानो अनुवादले यसरी लेखेका छन्, “इन्‍साफ नहोउञ्‍जेलका लागि तल्‍लो अन्‍धकारको खाडलमा राखिन ।”\n* “तिनीहरूले तिमीहरूसँग भोज गरिरहँदा तिनीहरूका छलपूर्ण कार्यहरूमा तिनीहरू रमाउँछन्” (२:१३) । केही संस्करणहरूमा यसरी छ, “तिमीहरूसँग प्रेम भोजहरूमा बस्दा तिनीहरूका कार्यहरूमा तिनीहरू रमाउँछन् ।”\n* “बओर” (२:१५) । केही अरू संस्करणहरूमा यसरी भनिएको छ, “बोसोर ।”\n* “द्यातुहरूलाई आगोले जलाइनेछ, र पृथ्वी र त्यसमा गरिएका कुराहरू प्रकट गरिनेछन्” (३:१०) । अन्य संस्करणहरूमा यसरी छ, “द्यातुहरूलाई आगोले जलाइनेछ, र पृथ्वी र त्यसमा गरिएका कुराहरू जल्नेछन् ।”\n\n(हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-textvariants]])
1:intro	wjw5				0	# २ पत्रुस ०१ सामान्य टिपोटहरू\n\n## संरचना र ढाँचा\n\nपत्रुसले पद १-२ मा औपचारिक रूपले यो पत्रको परिचय दिन्‍छन् । प्राचीन मध्‍यपूर्वमा पत्र लेख्‍नेहरूले पत्रहरू लेख्‍न यसरी सुरु गर्दथे ।\n\n## यस अध्यायमा भएका विशेष अवधारणाहरू\n\n### परमेश्‍वरको ज्ञान\nपरमेश्‍वरको ज्ञान हुनुको अर्थ उहाँको आफ्‍नो हुनु हो वा उहाँसँग सम्‍बन्‍ध राख्‍नु हो । यहाँ “ज्ञान” भन्‍नाले दिमागले परमेश्‍वरलाई चिन्‍नेभन्‍दा अझ धेरै कुरा हो । यो ज्ञानले गर्दा परमेश्‍वरले त्‍यो व्‍यक्तिलाई बचाउनुहुन्‍छ र उसलाई अनुग्रह र शान्‍ति दिनुहुन्‍छ । (हेर्नुहोस्ः [[rc://ne/tw/dict/bible/other/know]])\n\n### धर्मी जीवन जिउने\nविश्‍वासीहरूलाई भक्तिको जीवन बिताउन आवश्‍यक पर्ने सबै कुरा उहाँले तिनीहरूलाई दिनुभएको छ भनेर पत्रुसले सिकाएका छन् । यसकारण, विश्‍वासीहरूले परमेश्‍वरको आज्ञापालन गर्नका लागि आफूले सक्‍ने हरेक कुरा गर्न तिनीहरूले भरसक प्रयास गर्नुपर्दछ । यदि विश्‍वासीहरूले निरन्‍तर रूपले यी कुरा गर्दछन् भने, येशूसँगको तिनीहरूको आफ्‍नो सम्‍बन्‍धद्वारा तिनीहरू प्रभावकारी र उत्पादनशील हुन सक्दछन् । तापनि, यदि विश्‍वासीहरूले निरन्‍तर रूपमा भक्तिको जीवन बिताउँदैनन् भने, परमेश्‍वरले तिनीहरूलाई बचाउनका लागि ख्रीष्‍टद्वारा जे गर्नुभयो, त्‍यो कुरालाई तिनीहरूले बिर्सेको जस्‍तै हो । (हेर्नुहोस्ः [[rc://ne/tw/dict/bible/kt/godly]] अनि [[rc://ne/tw/dict/bible/kt/save]])\n\n## यस अध्यायमा भएका अनुवादका अन्य सम्भाव्य कठिनाइहरू\n\n### धर्मशास्‍त्रको सत्यता\nधर्मशास्‍त्रमा भएका अगमवाणीहरू मानिसहरूले आफैँले बनाएका कुरा होइनन् भनी पत्रुसले सिकाएका छन् । परमेश्‍वरको सन्‍देश बोलेका र तिनलाई लेखेका मानिसहरूलाई पवित्र आत्‍मा आफैँले त्‍यो सन्देश प्रकट गरिदिनुभयो । साथै, पत्रुस र अरु प्रेरितहरूले प्रचार गरेको येशूको सन्देश तिनीहरू आफैँले कल्पना गरेका कथाहरू थिएनन् । येशूले गर्नुभएका कुराहरूको साक्षी तिनीहरूले दिए र परमेश्‍वरले येशूलाई उहाँको पुत्र भन्‍नुभएको सुने ।
1:1	n1di			सामान्य जानकारीः	0	पत्रुसले लेखकको रूपमा आफ्नो परिचय दिन्छन् र आफूले लेखिरहेका विश्‍वासीहरूलाई पहिचान गर्छन् र अभिवादन गर्छन् ।
1:1	v381			δοῦλος καὶ ἀπόστολος Ἰησοῦ Χριστοῦ	1	पत्रुसले येशू ख्रीष्‍टको दास हुने कुराको विषयमा बताउँछन् । उनलाई ख्रीष्‍टको प्रेरितको पद र अधिकार पनि दिइएको थियो ।
1:1	yy7j		rc://*/ta/man/translate/figs-explicit	τοῖς ἰσότιμον & λαχοῦσιν πίστιν	1	ती मानिसहरूले विश्‍वास पाइसकेका छन् भन्ने कुराको तात्पर्य यो हो कि परमेश्‍वरले उनीहरूलाई त्यो विश्‍वास दिनुभयो । वैकल्‍पिक अनुवादः “परमेश्‍वरले उस्‍तै बहुमूल्‍य विश्‍वास दिनुभएका मानिसहरूलाई” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:1	mbg7			τοῖς & λαχοῦσιν	1	“तिमीहरू जसले प्राप्‍त गरेका छौ ।” पत्रुसले यो पत्र प्राप्‍त गर्नेहरू सबैलाई सम्बोधन गर्छन् ।
1:1	y157		rc://*/ta/man/translate/figs-exclusive	ἡμῖν	1	यहाँ शब्द “हामी” शब्दले पत्रुस र अन्य प्रेरितहरूलाई जनाउँछ, तर उनले पत्र लेखिरहेका मानिसहरूलाई जनाउँदैन । वैकल्पिक अनुवादः “हामी प्रेरितहरूले प्राप्‍त गरेका छौँ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:2	y7l9		rc://*/ta/man/translate/figs-explicit	χάρις & καὶ εἰρήνη πληθυνθείη	1	परमेश्‍वरले विश्‍वासीहरूलाई अनुग्रह र शान्ति दिनुहुनेछ । वैकल्‍पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई अनुग्रह र तिमीहरूको शान्तिको वृद्धि गर्नुभएको होस्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:2	n59n		rc://*/ta/man/translate/figs-metaphor	χάρις & καὶ εἰρήνη πληθυνθείη	1	पत्रुसले शान्तिलाई आकारमा वा सङ्ख्यामा वृद्धि हुने कुनै वस्तुको रूपमा व्यक्त गर्छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:2	vq19		rc://*/ta/man/translate/figs-abstractnouns	ἐν ἐπιγνώσει τοῦ Θεοῦ, καὶ Ἰησοῦ τοῦ Κυρίου ἡμῶν	1	तपाईंले “ज्ञान”लाई क्रियापद भएको वाक्यांश प्रयोग गरेर अनुवाद गर्न सक्‍नुहुन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वर र येशू हाम्रा प्रभुलाई तिमीहरूले चिनेको कुराद्वारा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
