Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
front:intro	s7fk				0	# २ तिमोथीको परिचय\n\n## भाग १: सामान्य परिचय\n\n### २ तिमोथीको पुस्तकको रूपरेखा\n\n१. पावलले तिमोथीलाई अभिवादन गर्छन् र उनले परमेश्‍वरको सेवा गरिरहँदा कठिनाइहरूलाई खप्‍न उनलाई उत्साह दिन्छन् (१:१-२:१३) । \n\n२. पावलले तिमोथीलाई सामान्य निर्देशनहरू दिन्छन् (२:१४–२६) ।\n\n३. पावलले तिमोथीलाई भविष्‍यका घटनाहरूका बारेमा चेतावनी दिन्छन् र उनले परमेश्‍वरको सेवकाइ कसरी गर्ने भनेर उनलाई निर्देशन दिन्छन् (३:१-४:८) ।\n\n४. पावलले व्यक्तिगत टिप्‍पणीहरू दिन्छन् (४:९-२४) ।\n\n### २ तिमोथीको पुस्तक कसले लेखे ?\n\nपावलले २ तिमोथीलाई लेखे । उनी टार्सस सहरबाटका थिए । उनलाई उनको पहिलेको जीवनमा शाऊल भनी चिनिएको थियो । ख्रीष्‍टियन हुनुभन्दा अगाडि, पावल एक फरिसी थिए । उनले ख्रीष्‍टियनहरूलाई सताए । उनी एक ख्रीष्‍टियन भइसकेपछि, मानिसहरूलाई येशूको बारेमा बताउँदै उनले धेरैपटक रोमी साम्राज्यभरी यात्रा गरे ।\n\nपावलले तिमोथीलाई लेखेको यो दोस्रो पत्र हो । तिमोथी उनको चेला र नजिकका मित्र थिए । पावलले यो पत्र उनी रोममा झ्यालाखानामा हुँदा लेखे । यो पत्र लेखेको छिट्टै पछि पावल मर्ने थिए ।\n\n### २ तिमोथीको पुस्तक केको बारेमा हो ?\n\nएफिससको सहरका विश्‍वासीहरूलाई सहायता पुर्‍याउनका लागि पावलले तिमोथीलाई त्‍यहीँ छोडेका थिए । तिमोथीलाई विभिन्‍न विषयमा शिक्षा दिनलाई पावलले यो पत्र लेखे । झूटा शिक्षकहरूका बारेमा चेतावनी र कठिन परिस्‍थितिहरूमा सहनशीलताजस्‍ता शीर्षकहरूमा तिनले लेखेका छन् । यो पत्रले मण्‍डलीहरूका बीचमा नेतृत्व लिनका लागि पावलले तिमोथीलाई तालिम दिइरहेका कुरा दर्शाउँछ ।\n\n### यस पुस्तकको शीर्षकको अनुवाद कसरी हुनुपर्छ ?\n\nअनुवादकहरूले यस पुस्तकलाई यसको पारम्परिक शीर्षक “२ तिमोथी” वा “दोस्रो तिमोथी” भनेर बोलाउनलाई छान्‍न सक्छन् । अथवा तिनीहरूले अझ बढी स्‍पष्‍ट शीर्षक छान्‍न सक्छन्, जस्तै, “तिमोथीलाई पावलको दोस्रो पत्र” वा “तिमोथीलाई दोस्रो पत्र ।” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])\n\n## भाग २: महत्त्वपूर्ण धार्मिक र सांस्कृतिक अवधारणाहरू\n\n### २ तिमोथीमा भएको सिपाहीको चित्रण के हो ?\n\nपावलले झ्‍यालखानामा पर्खेर बस्‍दा, चाँडै नै तिनको मृत्‍यु हुने छ भनी थाहा पाएर तिनले आफ्नो बारेमा येशू ख्रीष्‍टको सिपाही भएको कुरा गरेका छन् । सिपाहीहरूले आफ्‍ना अगुवाका कुरा मान्दछन् । त्‍यसरी नै ख्रीष्‍टिएनहरूले येशूका कुरा मान्‍नुपर्दछ । ख्रीष्‍टको “सिपाही”को रूपमा विश्‍वासीहरूले उहाँका आज्ञापालन गर्नुपर्दछ, यद्यपि त्‍यसको परिणामस्‍वरूप तिनीहरूले मर्न किन नपरोस् ।\n\n### परमेश्‍वरले धर्मशास्‍त्रलाई प्रेरित गर्नुभयो भन्‍ने कुराको के अर्थ हुन्छ ?\n\nधर्मशास्‍त्रको साँचो लेखक परमेश्‍वर हुनुहुन्‍छ । पुस्‍तक लेख्‍ने मानवीय लेखकहरूलाई उहाँले प्रेरणा दिनुभयो । मानिसहरूले लेखिरहेका कुरा परमेश्‍वरले नै तिनीहरूलाई लेख्‍ने तुल्‍याउनुभयो । यसकारण, यसलाई परमेश्‍वरको वचन भनेको हो । यसले बाइबलको बारेमा धेरै अर्थ दिन्‍छ । पहिलो, बाइबल त्रुटिरहीत छ र यसलाई विश्‍वास गर्न सकिन्‍छ । दोस्रो, धर्मशास्‍त्रलाई बङ्ग्‍याउने र नष्‍ट पार्न खज्‍ने मानिसहरूबाट यसको सुरक्षाका लागि हामी परमेश्‍वरमा भर पर्न सक्‍छौँ । तेस्रो, परमेश्‍वरको वचनलाई सारा संसारको भाषामा अनुवाद गर्नुपर्छ ।\n\n## भाग ३: अनुवादका महत्त्वपूर्ण विषयहरू\n\n### “तिमी”को एकवचन र बहुवचन रूपहरू\n\nयस पुस्‍तकमा, “म” शब्‍दले पावललाई जनाउँछ । यहाँ “तिमी” शब्द लगभग सधैँ एकवचनमा छ र त्यसले तिमोथीलाई जनाउँछ । यसको अपवाद ४:२२ हो । (हेर्नुहोस्ः  [[rc://ne/ta/man/translate/figs-you]])\n\n### समावेशी र अनन्‍य "हामी" र "हाम्रो"\n\nयस पुस्‍तकमा, "हामी" र "हाम्रो" ले लेखक, पावल, प्रापक, तिमओथी र सबै विश्‍वासीहरूलाई समावेश गर्दछ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-exclusive]])\n\n### पावलले “ख्रीष्‍टमा”, “प्रभुमा”, आदि अभिव्यक्तिहरूले के अर्थ दिन खोजेका हुन् ?\n\nख्रीष्‍ट र विश्‍वासीहरूसँगको धेरै नजिकको एकताको विचारलाई पावलले व्यक्त गर्न खोजेका हुन् । कृपया यस प्रकारको अभिव्यक्तिको थप विस्तृत जानकारीको लागि रोमीहरूको पुस्तकको परिचयलाई हेर्नुहोस् ।\n\n### २ तिमोथीको पुस्तकको पाठ्यसामग्रीमा भएका प्रमुख पाठ्‍यक्रमसामग्रीसगँ सम्‍बन्‍धित समस्‍याहरू के-के हुन्?\n\nतल दिइएका पदहरूमा, सबैभन्‍दा पुरानो ग्रीक पाण्‍डुलिपिहरू पछिल्‍ला ग्रीक पाण्‍डुलिपिहरू भन्‍दा भिन्‍न छन्। बाइबलका नयाँ अनुवादहरू ग्रीक पाण्‍डुलिपिको आधारमा अनुवाद गरेकाहरू फरक छन् । यूएलटीले आधुनिक पाठलाई समावेश गर्छ, र पुरानो पाठलाई पादटिप्‍पणीमा राख्‍छ । यदि कुनै क्षेत्रका भाषामा बाइबलको अनुवाद भइसकेको छ भने, अनुवादकहरूले ती अनुवादमा भएका पाठलाई प्रयोग गर्नुपर्छ । यदि छैन भने, अनुवादकहरूलाई आधुनिक पाठलाई अनुसरण गर्नु सुझाव दिइन्छ ।\n\n* “यसैको कारण, म एक प्रचारक, एक प्रेरित, र एक शिक्षकको रूपमा नियुक्त भएँ” (१:११) । केही पुराना संस्करणहरू छन्, जसमा यसरी बताइएको छ, “यसको कारण, म अन्यजातिहरूको लागि एक प्रचारक, एक प्रेरित, र एक शिक्षकको रूपमा नियुक्त भएँ ।”\n* “तिनीहरूलाई परमेश्‍वरको सामु चेतावनी देऊ” (२:१४) । त्यहाँ केही पुराना संस्करणहरू छन् जसमा भनिएको छ, “तिनीहरूलाई प्रभुको सामु चेतावनी देऊ ।”\n\n(हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-textvariants]])
1:intro	p5lf				0	# २ तिमोथी ०१ सामान्य टिपोटहरू\n\n## संरचना र ढाँचा\n\nपावलले पदहरू १-२ मा यो पत्रलाई औपचारिक रूपमा परिचित गराउँछन् । प्राचीन मध्‍यपूर्वमा पत्र लेख्‍नेहरूले पत्रहरू लेख्‍न यसरी सुरु गर्दथे ।\n\n## यस अध्यायमा भएका विशेष अवधारणाहरू\n\n### आत्मिक सन्तानहरू\n\nपावलले तिमोथीलाई ख्रीष्‍टियन र मण्‍डलीका अगुवाका रूपमा अनुशासित गरे । तिनले ख्रीष्‍टमा विश्‍वास गर्न पावलले नै डोहोर्‍याएका पनि हुन सक्‍छन् । यसकारण, पावलले तिमोथीलाई “प्रिय बालक” भन्‍दछन् । (हेर्नुहोस्ः [[rc://ne/tw/dict/bible/kt/disciple]] अनि [[rc://ne/tw/dict/bible/kt/spirit]])\n\n## यस अध्यायमा भएका अनुवादका अन्य सम्भावित कठिनाइहरू\n\n### सतावट\n\nपावलले यो पत्र लेख्‍दा तिनी झ्‍यालखानामा थिए । पावलले तिमोथीलाई सुसमाचारका लागि दुःख भोग्‍न उत्‍साह दिन्‍छन् ।
1:1	dcr3		rc://*/ta/man/translate/figs-inclusive	सामान्य जानकारीः	0	
1:1	ha4l			Παῦλος	1	यो पत्रले त्‍यस समयको सामान्‍य तरिकालाई पछ्‍याउँदै, लेखकको नाम र पहिचानबाट सुरु गरेर, त्‍यसपछि प्रापकलाई उल्‍लेख गरेको छ (पद २ मा) ।  तपाईंको भाषामा पत्रको लेखकको परिचय दिने कुनै खास तरिका हुन सक्छ । यदि त्‍यसो हो भने, तपाई यसलाई आफ्‍नो अनुवादमा प्रयोग गर्न सक्‍नुहुन्‍छ। वैकल्‍पिक अनुवादः "म पवल, यो पत्र लेख्‍दै छु।"
1:1	vl2g			διὰ θελήματος Θεοῦ	1	पावल एक प्रेरित बने किनभने परमेश्‍वरले उनी एक प्रेरित बनेको चाहनुभयो। वैकल्‍पिक अनुवादः “परमेश्‍वरको इच्छाको कारण” अथवा “ किनभने परमेश्‍वरले यसो भएको चाहनु भयो” ।
1:1	e1lg			κατ’	1	यसको सम्भावित अर्थहरूः १) यसको अर्थ परमेश्‍वरले पावललाई येशूमा जीवन दिने परमेश्‍वरको प्रतिज्ञाको बारेमा बताउनलाई नियुक्त गर्नुभयो भन्‍ने हुन्छ । वैकल्‍पिक अनुवादः “घोषणा गर्ने उद्देश्यको निम्ति ।” २)  पावल प्रेरित बने किनभने तिनले येशूमा जीवनको प्रतिज्ञा पाएका थिए। वैकल्‍पिक अनुवादः "प्राप्‍त गर्ने परिणामजि रूपमा।"
1:1	m9kv		rc://*/ta/man/translate/figs-metaphor	ζωῆς τῆς ἐν Χριστῷ Ἰησοῦ	1	पावलले “जीवन”लाई येशू भित्र भएको कुनै वस्तुको रूपमा प्रस्तुत गर्छन् । यसले ख्रीष्‍ट येशूको भएको कारण मानिसहरूले प्राप्‍त गर्ने जीवनलाई जनाउँछ । वैकल्पिक अनुवादः “ख्रीष्‍ट येशूमा भएको कारण हामीले प्राप्‍त गर्ने जीवनको” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:2	rp5u			Τιμοθέῳ	1	तपाईंको भाषामा पत्रको लेखकको परिचय दिने कुनै खास तरिका हुन सक्छ । यदि त्‍यसो हो भने, तपाई यसलाई आफ्‍नो अनुवादमा प्रयोग गर्न सक्‍नुहुन्‍छ। वैकल‍पिक अनुवादः "यो पत्र तिम्रो लागि हो, तिमीथी।"
1:2	ey7g		rc://*/ta/man/translate/figs-metaphor	ἀγαπητῷ τέκνῳ	1	पावल तिमोथीका पिता थिएनन्, तर तिनले तिमोथीप्रतिको आफ्‍नो प्रेम र अनुमोदन व्‍यक्‍त गर्न “बालक” शब्‍दको प्रयोग गरेका छन्। यो सम्भव छ कि पावलले नै तिमोथीलाई ख्रीष्‍टको परिचय गराए, र यसैकारण पावलले उनलाई आफ्नो बालक जस्तै मानेका थिए । वैकल्पिक अनुवादः "जो मेरो लागी प्रिय बालक झैँ छ” वा "तिमी मेरो लागि प्‍यारो बालक जस्तै‍ छौँ।" (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:2	w43q			χάρις, ἔλεος, εἰρήνη, ἀπὸ	1	लेखकको नाम र यसलाई प्राप्‍त गर्ने व्‍यक्‍ति (तिमोथी) बताएपछि, पावलले तिमोथीलाई आशिष्को कुरा लेखेका छन्। तपाईको भाषामा आशिष् व्‍यक्‍त गर्ने शब्‍द राख्‍नुहोस्, जुन तपाईका मानिसहरूले बुझ्‍दछन्। वैकल्‍पिक अनुवादः  “ …  बाट तिमीले आफूभित्र दया, कृपा र शान्तिको अनुभव गरेका होऊ” वा “ … बाट तिमीसँग अनुग्रह, दया, र शान्ति भएको होस् भनेर म प्रार्थना गर्छु।” (हेर्नुहोस्ः [[rc://*/ta/man/translate/translate-blessing]])
