Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
front:intro	vpa9				0	# २ यूहन्‍नाको परिचय\n\n## भाग १: सामान्य परिचय\n\n### २ यूहन्‍नाको पुस्तकको रूपरेखा\n\n१. पत्रको उद्घाटन (१:१-३) \n\n२. प्रोत्साहन र एकअर्कालाई प्रेम गर्ने आज्ञा (१:४-६) \n\n३. झूटा शिक्षकहरूबारे चेतावनी (१:७-११) \n\n४. पत्रको समापन (१:१२-१३)\n\n### २ यूहन्‍नाको पुस्तक कसले लेखे ?\n\nयस पत्रको लेखकले आफैँलाई केवल एक “एल्डर”को रूपमा चिनाउँछन् । यद्यपि २ यूहन्‍नाको सामग्री, यूहन्‍नाको सुसमचारको सामग्रीसँग समान छ। यसले प्रेरित यूहन्‍नाले यो पत्र लेखेक थिए भन्‍ने संकेत गर्छ, र उनले आफ्नो जीवनको अन्त्यको नजिक यसो गरेका थिए।\n\n### २ यूहन्‍नाको पुस्तक कसलाई लेखिएको थियो ?\n\nलेखकले यो पत्र उनलाई सम्बोधन गर्छन् जसलाई उनले "चुनिएकी महिला" र "उनका छोराछोरीहरूलाई" भनि बोलाउँछन् (१ः१)। यद्यपिः यसले एक विशिष्‍ट महिला र तिनका बच्चाहरूलाई सन्दर्भ गर्न सक्छ, त्यो व्याख्या सम्भव छैन्। अधिक सम्भवतः यो एक विशेष मण्डली र यसका सदस्यहरूलाई सन्दर्भ गर्ने एक लाक्षणिक तरिका हो। यो व्याख्यालाई यूहन्‍नाले पद १३ मा "तपाईका चुनिएका बहिनीका छोराछोरीहरू" भनी उहाँसँगको मण्डलीलाई सङ्‍केत गर्ने तरिकाद्वारा समर्थन गरिएको छ। यो सजिलै बुझ्‍न सकिने रूपक हुनेछ, किनकि ग्रीकमा "मण्डली" शब्द स्त्रीलिंगी संज्ञा हो। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-metaphor]])\n\n### २ यूहन्‍नाको पुस्तक के को बारेमा हो ?\n\nयूहन्‍नाले यो पत्र विश्‍वासीहरू विशेष मण्डलीलाई सम्बोधन गरेको देखिन्छ। उनीहरूलाई यो पत्र लेख्नुमा यूहन्‍नाको उद्देश्य आफ्ना श्रोताहरूलाई झूटा शिक्षकहरूबारे चेतावनी दिनु थियो। यूहन्‍नाले विश्‍वासीहरूले झूटा शिक्षकहरूलाई सहयोग गरेको वा पैसा दिएको चाहँदैनथे।\n\nउनले सम्भवतः यो सन्देश सबै विश्‍वासी सामान्य रूपमा फैलाउने उद्देश्य राखेका थिए।\n\n### यो पुस्तकको शीर्षकको अनुवाद कसरी हुनुपर्छ ?\n\nअनुवादकहरूले यस पुस्तकलाई यसको परम्परागत शीर्षक, "२ यूहन्‍ना" वा "दोस्रो यूहन्‍ना" भनी रोज्‍न गर्न सक्छन् वा तिनीहरूले "यूहन्‍नाबाट दोस्रो पत्र" वा "यूहन्‍नाले लेखेका दोस्रो पत्र" जस्ता फरक शीर्षक रोज्‍न सक्छन्। (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])\n\n## भाग २: महत्त्‍वपूर्ण धार्मिक र साँस्कृतिक अवधारणाहरू\n\n### अतिथि-सत्कार भनेको के हो ?\n\nप्राचीन पूर्व नजिक क्षेत्रमा अतिथि-सत्कार एउटा महत्त्वपूर्ण अवधारणा थियो । यो विदेशीहरू वा परदेशीहरू तर्फ मैत्रीपूर्ण हुन र उनीहरूलाई खाँचो परेको खण्डमा सहयोग जुटाउन महत्त्वपूर्ण थियो । यूहन्‍नाले आगन्तुकहरूलाई अतिथि-सत्कार देखाएको चाहे । यद्यपि, विश्‍वासीहरूले झूटा शिक्षकहरूलाई अतिथि-सत्कार देखाएको उनले चाहेनन् ।\n\n### यूहन्‍नाले कुन मानिसहरूको विरुद्धमा बोलेका थिए ?\n\nजसका विरूद्ध यूहन्‍नाले बोले तिनीहरू सम्भवत पछि नोस्टिक्स भनि चिनिने मानिसहरू भएका थिए । यी मानिसहरूले भौतिक संसार दुष्‍ट छ भनि विश्‍वास गर्थे ।भौतिक शरीरलाई दुष्‍टको रूपमा हेरिएकोले, तिनीहरूले  परमेश्‍वर मानव बन्‍न सक्नुहुन्छ भनेर सोचेनन्। । त्यसकारण, तिनीहरूले येशू ईश्‍वरीय हुनुहुन्छ भनी विश्‍वास गरे तर उहाँ मानव हुनुहुन्थ्यो भनी इन्कार गरे। (हेर्नुहोस्ः [[rc://ne/tw/dict/bible/kt/evil]])\n\n## भाग ३ः महत्त्वपूर्ण अनुवाद मुद्दाहरू\n\n**२ यूहन्‍नाको पुस्तकको पाठमा मुख्य शाब्दिक मुद्दाहरू के हुन्?**\n\n<u>१:१२</u> मा, बाइबलका धेरैजसो आधुनिक संस्करणहरूले "हाम्रो आनन्द" पढ्छन्। त्यहाँ अर्को परम्परागत पढाइ छ जुसले "तपाईको आनन्द" भन्छ। यदि तपाईंको क्षेत्रमा बाइबलको संस्करण पहिले नै अवस्थित छ भने, तपाईंले आफ्नो अनुवादमा त्यो संस्करणको पढाइ प्रयोग गर्ने विचार गर्नुपर्छ। नत्रता, धेरैजसो बाइबल विद्वानहरूले प्रामाणिक मान्‍ने र "हाम्रो आनन्द" भन्‍ने पढाइलाई पछ्याउन सक्नुहुन्छ। यस्तो अवस्थामा, "हाम्रो" ले यूहन्‍ना र पत्र प्राप्तकर्ता दुवैलाई समावेश गर्दछ।(हेर्नुहोस्: [[rc://*/ta/man/translate/translate-textvariants]])
1:1	ma4c			सामान्य जानकारीः	0	
1:1	z4tk			ὁ πρεσβύτερος; ἐκλεκτῇ κυρίᾳ καὶ τοῖς τέκνοις αὐτῆς	1	सम्भवतः **एल्डर**, येशूका प्रेरित र चेला यूहन्‍ना हुन्। उनले आफूलाई बुढेसकालको कारणले, वा मण्डलीमा अगुवा भएको कारणले वा दुवैलाई कारणले गर्दा आफूलाई **एल्डर** भनी बुझाउँछन्। यदि तपाईसँग एक वृद्ध, सम्मानित अगुवाको लागि शब्द छ भने, तपाइँ त्यसलाई यहाँ प्रयोग गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: "म, यूहन्‍ना, यो पत्र लेख्दै छु" वा वैकल्पिक अनुवाद: "म, एल्डर यूहन्‍ना, यो पत्र लेख्दै छु" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:1	z9f1			ὁ πρεσβύτερος	1	
1:1	y7hw			ἐκλεκτῇ κυρίᾳ καὶ τοῖς τέκνοις αὐτῆς	1	यस संस्कृतिमा, पत्र लेखकहरूले तेस्रो व्यक्तिमा उल्लेख गर्दै ठेगानाहरूलाई अर्को नाम दिनेछन्। यदि तपाईको भाषामा त्यो भ्रमात्मक छ भने, तपाईले यहाँ दोस्रो व्यक्ति प्रयोग गर्न सक्नुहुन्छ। वा यदि तपाईंको भाषामा पत्र प्राप्त गर्ने व्यक्तिलाई परिचय गराउने विशेष तरिका छ, र यदि यो तपाईंको पाठकहरूलाई उपयोगी हुन्छ भने, तपाईले यसलाई यहाँ प्रयोग गर्न सक्नुहुन्छ। वैकल्पिक अनुवादः "तिमीलाई, चुनिएकी महिला, र तिम्रा छोराछोरीहरूलाई" (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-123person]])
1:3	vpl9			Πατρός & Υἱοῦ	1	**पिता** र **पुत्र** महत्त्वपूर्ण शीर्षकहरू हुन् जसले परमेश्‍वर र येशू ख्रीष्‍ट बीचको सम्बन्धलाई वर्णन गर्दछ।तिनीहरूलाई सही र लगातार रूपमा अनुवाद गर्न निश्‍चित हुनुहोस्।। (हेर्नुहोस्ः [[rc://*/ta/man/translate/guidelines-sonofgodprinciples]])
1:3	w6tr			ἐν ἀληθείᾳ καὶ ἀγάπῃ	1	यदि तपाईका पाठकहरूले भाववाचक संज्ञाहरू **सत्य** र **प्रेम**लाई गलत बुझ्नुहुन्छ भने, तपाईले विशेषण वा क्रियाहरूद्वारा तिनीहरूको पछाडि विचारहरू व्यक्त गर्न सक्नुहुन्छ। यहाँ, यी भाववाचक संज्ञाहरूले यी कुराहरूलाई सन्दर्भ गर्न सक्छन्: (१) परमेश्‍वर पिता र येशू ख्रीष्‍टका गुणहरू। वैकल्पिक अनुवादः "जो सत्यवादी र प्रेमिलो छन्" (२) विश्‍वासीहरूले कसरी बाँच्‍नुपर्दछ, र यसरी विश्‍वासीहरूले परमेश्‍वरबाट "अनुग्रह, दया र शान्ति" प्राप्त गर्ने अवस्थाहरू छन्। वैकल्पिक अनुवादः "जब हामी सत्य के हो र एकअर्कालाई माया गर्नु‍ भन्‍ने कुरालाई जारी राख्छौँ" (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-abstractnouns]])
1:4	ir6v			τῶν τέκνων σου	1	यहाँ **तिम्रो** शब्द एकवचन छ, किनकि यूहन्‍नाले मण्डलीलाई लाक्षणिक रूपमा "महिला" भनेर सम्बोधन गर्दै छन्। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-you]])
1:4	s7hr			καθὼς ἐντολὴν ἐλάβομεν παρὰ τοῦ Πατρός	1	**आज्ञा प्राप्त भयो** भन्‍ने अभिव्यक्तिले परमेश्‍वरले विश्‍वासीहरूलाई केही गर्न आज्ञा दिनुभएको विचारलाई व्यक्त गर्दछ। यदि तपाईका पाठकहरूले यो अभिव्यक्तिलाई गलत बुझे भने, तपाई **पिता**लाई क्रिया "आज्ञा"को साथ वाक्यको विषय बनाउन सक्नुहुन्छ। वैकल्पिक अनुवादः "जसरी पिताले हामीलाई आज्ञा गर्नुभएको छ"
1:5	c9xi			σε, κυρία & γράφων σοι	1	**तिमी**को यी उदाहरणहरू एकवचन छन् किनभने यूहन्‍नाले फेरि एक पटक "महिला" को रूपमा लाक्षणिक रूपमा मण्डलीलाई सम्बोधन गर्दै छन्। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-you]])
