Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
front:intro	krd6				0	# २ थेसलोनिकीहरूको परिचय\n\n## भाग १: सामान्य परिचय\n\n### २ थेसलोनिकीहरूको पुस्तकको रूपरेखा\n\n१. अभिवादनहरू र धन्यवादज्ञापन (१:१-३)\n१. ख्रीष्‍टिएनहरू सतावटको कारण कष्‍ट काटिरहेका\n- तिनीहरू परमेश्‍वरको राज्य र केरकारहरूबाटको छुटकाराको निम्ति उहाँको प्रतिज्ञाको योग्‍य छन् (१:५-७)\n- ख्रीष्‍टिएनहरूलाई सताउनेहरूलाई परमेश्‍वरले इन्साफ गर्नुहुनेछ (१:८-१२)\n१. ख्रीष्‍टको दोस्रो आगमन बारेमा केही विश्‍वासीहरूको गलत बुझाइ\n- ख्रीष्‍टको पुनरागमन अझै भएको छैन (२:१-२)\n- ख्रीष्‍टको पुनरागमन अगाडि आउने घटनाहरूको बारेमा निर्देशन (२:३-१२)\n१. परमेश्‍वरले थेसलोनिकी ख्रीष्‍टिएनहरूलाई बचाउनुहुनेछ भन्‍ने कुरामा पावलको निश्‍चयता\n- “स्थिर रहन”लाई उहाँको बोलावट (२:१३-१५)\n- परमेश्‍वरले तिनीहरूलाई सान्तवना प्रदान गर्नु भएको होस् भनेर उनको प्रार्थना (२:१६-१७)\n१. थेसलोनिकी विश्‍वासीहरूले उनको लागि प्रार्थना गरिदिनलाई पावलले अनुरोध गर्छन् (३:१-५)\n१. पावलले अल्छे विश्‍वासीहरूको बारेमा आदेश दिन्छन् (३:६-१५)\n१. अन्त्य (३:१६-१७)\n\n### २ थेसलोनिकीहरूको पुस्तक कसले लेखे ?br>\nपावलले २ थेसलोनिकीहरूको पुस्तक लेखे । उनी टार्सस सहरबाटका थिए । उनको अगाडिको जीवनमा उनलाई शाऊल भनेर चिनिन्थ्यो । ख्रीष्‍टिएन हुनुभन्दा अगाडि, पावल एक फरिसी थिए । उनले ख्रीष्‍टिएनहरूलाई सताए । उनी ख्रीष्‍टिएन भएपश्‍चात, उनले मानिसहरूलाई येशूको बारेमा बताउँदै सारा रोमी साम्राज्यभर थुप्रै पटक यात्रा गरे ।\n\nपावलले यो पत्र थेसलोनिकेको सहरमा भएका विश्‍वासीहरूलाई लेखे । उनले ती विश्‍वासीहरूलाई प्रोत्साहन गरे किनभने तिनीहरूलाई सतावट भइरहेको थियो । उनले तिनीहरूलाई परमेश्‍वरलाई प्रसन्‍न बनाउने गरेर जिइरहनलाई भने । साथै उनले तिनीहरूलाई ख्रीष्‍टको पुनरागमनको विषयमा फेरि पनि सिकाउन चाहे ।\n\n### यस पुस्तकको शीर्षकको अनुवाद कसरी हुनुपर्छ ?\n\nअनुवादकहरूले यस पुस्तकलाई यसको पारम्परिक शीर्षक “२ थेसलोनिकीहरू” वा “दोस्रो थेसलोनिकीहरू” भनेर बोलाउनलाई छान्‍न सक्छन् । अथवा, तिनीहरूले अझ बढी स्‍पष्‍ट शीर्षक छान्‍न सक्छन्, जस्तै, “थेसलोनिकेमा भएको मण्‍डलीलाई पावलको दोस्रो पत्र” वा “थेसलोनिकेमा भएका ख्रीष्‍टिएनहरूलाई दोस्रो पत्र” । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])\n\n## भाग २: महत्त्वपूर्ण धार्मिक र सांस्कृतिक अवधारणाहरू\n\n### येशूको “दोस्रो आगमन” भनेको के हो ?\n\nपावलले यस पत्रमा येशूको पृथ्वीमा अन्तिम समयमा हुने पुनरागमनको विषयमा धेरै लेखे । जब येशू फर्कनुहुन्छ, उहाँले सारा मानवजातिको न्याय गर्नुहुनेछ । उहाँले सृष्‍टिमाथि शासन पनि गर्नुहुनेछ । साथै, उहाँले सबैतिर शान्ति पनि कायम गर्नुहुनेछ । ख्रीष्‍टको पुनरागमनभन्दा अगाडि “पापको मानिस” आउनेछ भनेर पनि पावलले व्याख्या गरे । सम मानिसले शैतानको आज्ञापालन गर्नेछ र मानिसहरूलाई परमेश्‍वरको विरुद्धमा हुने बनाउनेछ । तर येशूले आफू फर्किनुहुँदा यस व्यक्तिलाई नष्‍ट गर्नुहुनेछ ।\n\n## भाग ३: अनुवादका महत्त्वपूर्ण विषयहरू\n\n### पावलले “ख्रीष्‍टमा”, “प्रभुमा”, आदि अभिव्यक्तिहरूद्वारा के अर्थ दिन खोजेका हुन् ?\n\nख्रीष्‍ट र विश्‍वासीहरूसँगको धेरै नजिकको एकताको विचारलाई पावलले व्यक्त गर्न खोजेका हुन् । कृपया यस प्रकारको अभिव्यक्तिको थप विस्तृत जानकारीको लागि रोमीहरूको पुस्तकको परिचयलाई हेर्नुहोस् ।\n\n### २ थेसलोनिकीहरूको पुस्तकको पाठ्यसामग्रीमा भएका प्रमुख विषयहरू के-के हुन् ?\n\nनिम्‍न दिइएका पदहरूको लागि बाइबलका नयाँ संस्करणहरू पुराना संस्करणहरूभन्दा भिन्‍न छन् । यूएलटीले नयाँ संस्करणलाई पछ्याउँछ र पुरानो भनाइलाई पादटिप्‍पणीमा राख्छ । यदि सामान्य क्षेत्रमा बाइबलको कुनै अनुवाद पाइन्छ भने, अनुवादकहरूले ती संस्करणहरूमा पाइने भनाइहरूलाई प्रयोग गर्ने बारेमा विचार गर्नुपर्छ । यदि पाइँदैन भने, अनुवादकहरूलाई नयाँ भनाइलाई पछ्याउनका लागि सुझाव दिइन्छ ।\n\n* “अनि व्यवस्थाहीनताको मानिस प्रकट हुन्छ” (२:३) । यूएलटी, यूडीबी, र अधिकांश नयाँ संस्करणहरूमा यसरी भनिएको छ । पुराना संस्करणहरूमा यसरी छ, “अनि पापको मानिस प्रकट हुन्छ ।”\n* “किनकि परमेश्‍वरले तिमीहरूलाई उद्धारको लागि पहिलो फलहरूको रूपमा चुन्‍नुभयो” (२:१३) यूएलटी, यूडीबी, र केही अरू संस्करणहरूमा यसरी भनिएको छ । केही अरू संस्करणहरूमा यसरी छ, “किनकि परमेश्‍वरले तिमीहरूलाई उद्धारको लागि पहिल्यैबाट चुन्‍नुभयो ।”\n\n(हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-textvariants]])
1:intro	m987				0	# २ थेसलोनिकीहरू ०१ सामान्य टिपोटहरू\n\n## संरचना र ढाँचा\n\nपदहरू १-२ ले यस पत्रलाई औपचारिक रूपमा परिचय गराउँछन् । प्राचीन मध्यपूर्व क्षेत्रमा लेखिने पत्रहरूमा यस प्रकारका परिचयहरू हुने गर्दथ्यो ।\n\n## यस अध्यायमा भएका अनुवादका अन्य सम्भाव्य कठिनाइहरू\n\n### विरोधाभासी कथन\n\nविरोधाभासी कथन भनेको एक साँचो भनाइ हो जसले केही असम्भव कुरालाई वर्णन गरेको जस्तो देखिन्छ । पदहरू ४-५ मा एउटा त्यस्तै विरोधाभासी कथनको प्रयोग भएको छः “तिमीहरूका सबै सतावटहरूमा भएको तिमीहरूको धैर्य र विश्‍वासको विषयमा हामी कुरा गर्छौँ । तिमीहरूले सहन गर्ने कष्‍टहरूको विषयमा हामी कुरा गर्छौँ । यो परमेश्‍वरको धर्मी न्यायको एउटा चिन्ह हो ।” सतावट खेपिरहेको बेलामा परमेश्‍वरलाई विश्‍वास गर्नु चाहिँ परमेश्‍वरको धर्मी न्यायको एउटा चिन्ह हो भनेर मानिसहरूले सामान्यतया ठान्दैनन् । तर पदहरू ५-१० मा, उहाँलाई विश्‍वास गर्नेहरूलाई परमेश्‍वरले कसरी इनाम दिनुहुनेछ र तिनीहरूलाई कष्‍ट दिनेहरूलाई उहाँले कसरी इन्साफ गर्नुहुनेछ भनेर पावलले व्याख्या गर्छन् । ([२ थेसलोनिकीहरू १:४-५](./04.md))
1:1	b6vf		rc://*/ta/man/translate/figs-exclusive	सामान्य जानकारीः	0	यो पत्रका लेखक पावल आफैँ हुन्, तर उनले सिलास र तिमोथीलाई यो पत्र पठाउने व्यक्तिहरूको रूपमा समावेश गर्छन् । उनले थेसलोनिकेको मण्डलीलाई अभिवादन गरेर सुरु गर्छन् । अर्को किसिमले नबताइएसम्म, “हामी” र “हाम्रो” शब्दहरूले पावल, सिलास र तिमोथीलाई जनाउँछन् । साथै, “तिमीहरू” शब्द बहुवचनमा छ र थेसलोनिकेको मण्डलीमा भएका विश्‍वासीहरूलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]] अनि [[rc://ne/ta/man/translate/figs-you]])
1:1	hm3e			Σιλουανὸς	1	यो “सिलास”को ल्याटिन रूप हो । यिनी प्रेरितको पुस्तकमा पावलका सङ्गी यात्रुको रूपमा उल्‍लेखित गरिएका व्यक्ति नै हुन् ।
1:2	g6rb			χάρις ὑμῖν	1	पावलले साधारणतया उनका पत्रहरूमा यो अभिवादन प्रयोग गर्छन् ।
1:3	m6z5			सामान्य जानकारीः	0	पावल थेसलोनिकेमा भएका विश्‍वासीहरूको लागि धन्यवाद दिन्छन् ।
1:3	ea59		rc://*/ta/man/translate/figs-hyperbole	εὐχαριστεῖν ὀφείλομεν τῷ Θεῷ πάντοτε	1	“धेरैपटक” वा “नियमित रूपमा”को अर्थ दिँदै पावलले “सधैँ” शब्दलाई सामान्यकरणको रूपमा प्रयोग गर्छन् । परमेश्‍वरले थेसलोनिकी विश्‍वासीहरूको जीवनमा गरिरहनुभएका कुराको महानतालाई यस वाक्यले जोड दिन्छ । वैकल्पिक अनुवादः “हामीले परमेश्‍वरलाई धेरैपटक धन्यवाद दिनुपर्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-hyperbole]])
1:3	h6t9		rc://*/ta/man/translate/figs-gendernotations	ἀδελφοί	1	यहाँ “भाइहरू”ले पुरुष र स्‍त्री दुवै गरेर सङ्गी ख्रीष्‍टिएनहरूलाई जनाउँछ । वैकल्पिक अनुवादः “दाजुभाइ तथा दिदीबहिनीहरू” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-gendernotations]])
1:3	u3m8			καθὼς ἄξιόν ἐστιν	1	“यो गर्न सही कुरा हो” वा “यो असल छ”
1:3	xy7k			πλεονάζει ἡ ἀγάπη ἑνὸς ἑκάστου, πάντων ὑμῶν, εἰς ἀλλήλους	1	“तिमीहरूले एक अर्कालाई सच्‍चा रूपमा प्रेम गर्छौ”
