Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
front:intro	z2ar				0	# Introduction to 1 Samuel\n\n## Part 1: General Introduction\n\n### Outline of 1 Samuel\n\n1. Samuel as the last judge over Israel ([1:1–7:17](../01/01.md))\n    * Samuel’s birth and dedication to Yahweh ([1:1–2:21](../01/01.md))\n    * Yahweh’s judgment against Eli the priest and his family ([2:22–3:21](../02/01.md))\n    * The Philistines capture and return the Box of Yahweh ([4:1–6:21](../04/01.md))\n    * Samuel leads the people to repent and defeat the Philistines ([7:1–17](../07/01.md))\n2. Saul becomes the first king of Israel ([8:1–15:35](../08/01.md))\n    * Samuel agrees to choose a king ([8:1–22](../08/01.md))\n    * Samuel anoints Saul as king ([9:1–10:27](../09/01.md))\n    * Saul defeats the Ammonites ([11:1–15](../11/01.md))\n    * Samuel’s farewell speech ([12:1–25](../12/01.md))\n    * Saul makes bad decisions and disobeys Yahweh ([13:1–15:35](../13/01.md))\n3. Yahweh chooses David to be the next king of Israel ([16:1–31:13](../16/01.md))\n    * Yahweh tells Samuel to anoint David ([16:1–23](../16/01.md))\n    * David fights Goliath ([17:1–58](../17/01.md))\n    * Jonathan befriends David, but Saul is jealous of David ([18:1–20:42](../18/01.md))\n    * David flees from Saul to Philistia and the wilderness ([21:1–30:31](../21/01.md))\n    * The Philistines kill Saul in battle ([31:1–13](../31/01.md))\n\n### What is the book of 1 Samuel about?\n\nThis book begins with the story of Samuel, who was the last of the judges over Israel. He anointed Saul to be the first king of Israel. Much of the book is about how Saul became king but then later sinned against Yahweh and died. Even while Saul was still alive, Yahweh chose David to be king after him. This book shows how God protected David when Saul tried to kill him.\n\n### What is the purpose of the book of 1 Samuel?\n\nThe book of 1 Samuel is the first of four books compiled by the prophets of Israel that together tell the story of the Israelite monarchy. The other books in this series are 2 Samuel, 1 Kings, and 2 Kings. Originally they were all one long book. The entire history shows that Yahweh was not at fault for the Israelites being conquered and exiled from their land. Instead, this happened because the people disobeyed Yahweh and broke their covenant with him.\n\n### Who wrote the book of 1 Samuel?\n\nIt is uncertain who wrote 1 Samuel. It may have been someone alive soon after King Solomon died. (Later prophets would have continued the story through the books of 1 Kings and 2 Kings.) After Solomon died, the kingdom of Israel split into two kingdoms. The author probably lived in the southern kingdom of Judah. A descendant of David continued to rule over the southern kingdom. The author may have written 1 Samuel to defend David’s right to be king. This would prove that David’s descendant was the rightful king of all the people of Israel.\n\nThe book of 1 Samuel makes two references to Israel and Judah, in [17:52](../17/52.md) and [18:16](../18/16.md). However, these references appear in the text in relation to events that took place long before the two kingdoms split apart. These references to Israel and Judah in the text suggest that the author wrote at a time after the kingdoms split. He wanted the readers to understand that all of the twelve tribes had originally supported David.\n\n### What title should translators use for this book?\n\nTranslators can use the traditional title “1 Samuel” or “First Samuel.” Translators may also consider another title such as “The Book About Samuel, Saul, and David.” (See: [[rc://*/ta/man/translate/translate-names]])\n\n## Part 2: Religious and Cultural Concepts in This Book\n\n### Who is “Yahweh’s anointed”?\n\nThe author and characters in 1 Samuel often use the phrase “Yahweh’s anointed.” To “anoint” means to pour oil on someone’s head to show symbolically that they are assuming an office such as king or high priest. In this book, Samuel pours oil on Saul’s head to show that God is making him the king ([10:1](../10/01.md)) and he later pours oil on David’s head to show that God will make him the next king ([16:13](../16/13.md)). So the phrase “Yahweh’s anointed” refers to the one whom Yahweh chose to be the king of his people. Its use in this book would make later readers think about the future descendant of David who would become king of God’s people. This person who Yahweh chose would be known as the Messiah. (See: [[rc://*/tw/dict/bible/kt/anoint]] and [[rc://*/tw/dict/bible/kt/peopleofgod]] and [[rc://*/tw/dict/bible/kt/christ]])\n\n## Part 3: Translation Issues in This Book\n\n### “And it happened”\n\nThe author often uses the phrase “And it happened” to introduce new event in the story or a new development within an episode. To translate this phrase in its various occurrences, use a word, phrase, or other method in your language that is natural for introducing a new event or development. (See: [[rc://*/ta/man/translate/writing-newevent]])\n\n### “behold”\n\nThe author and characters often use the word “behold” to focus their listeners’ attention on what they are about to say. While the word literally means “look,” the speakers do not want their listeners to look at something, but to pay careful attention. (See: [[rc://*/ta/man/translate/figs-metaphor]])\n\n### curses\n\nA curse is a strong statement that a person makes to cause bad things to happen to a person if that person does or does not do a certain thing. A curse usually has this pattern: “Thus may God do to you, and thus may he add, if you hide from me a word from all of the word that he spoke to you” ([3:17](../03/17.md)). Other instances of curses are found in [14:44](../14/44.md), [20:13](../20/13.md), and [25:22](../25/22.md). We recommend that you represent these curses in your language in a way that shows that they are strong, threatening statements.\n\n### “to this day”\n\nIn [1 Samuel 5:5](../05/05.md), [6:18](../06/18.md), and [27:6](../27/06.md), and [30:25](../30/25.md), the author uses the phrase “to this day.” He is referring to the time when he was writing. The translator should be aware that “to this day” refers to a time that is now in the past. He must avoid giving the impression that the present day of the translation’s readers is meant. The translator might decide to say “at the time when this is being written” or “at the time of this writing.”\n\n### “in the eyes of”\n\nThe author and characters often use the common expression “in the eyes of” to mean in someone’s estimation, opinion, or judgment. For example, Elkanah says to Hannah in [1:23](../01/23.md), “Do the good in your eyes,” meaning that she should do what she considers best. The author says in [8:6](../08/06.md) that “the matter was evil in the eyes of Samuel,” meaning that Samuel did not think that it was at all the right thing to do. (See: [[rc://*/ta/man/translate/figs-idiom]])\n\n### “to the face of” (before)\n\nThe author and characters often use the word “face” to represent the presence of a person or group, to represent the way people can see the face of someone who is present. The expression “to the face of” can have different shades of meaning, depending on the context. The focus may be more on the actual presence of a person, as in [17:57](../17/57.md), where the author says that after David killed Goliath, one of Saul’s generals “brought him to the face of Saul.” In other words, he brought him into Saul’s presence. The focus may also be on something being in front of or near a person or thing, such as in [9:23](../09/23.md), where the author says that Samuel’s cook took a special portion and “set it to the face of Saul.” That means that he put it in front of him as he sat at the table. Or the focus may be on the relationship between people or groups, as in [3:1](../03/01.md), where the author says that “Samuel was serving Yahweh before the face of Eli.” This probably does not mean that Samuel was always in the presence of Eli. Rather, it means that he served at the tent of meeting under Eli’s authority and supervision. (See: [[rc://*/ta/man/translate/figs-metonymy]])\n\n### “into the hand of”/“into your hand”\n\nThe author and characters often use the word “hand” to represent power and capability. For example, when the Philistines ask in [4:8](../04/08.md), “Who will rescue us from the hand of these mighty gods?” they are asking who will deliver them from the power of these gods (mistakenly thinking that the Israelites worship a number of gods). The word “hand” may also represent possession, as when the author says in [7:8](../07/08.md) that Gideon’s soldiers “took provision into their hand.” The word “hand” may also represent agency, as when the author speaks in [3:4](../03/04.md) of the commandments that Yahweh gave the Israelites “by the hand of Moses.” Notes will help distinguish the difference between these shades of meaning when that may not be clear from the context. (See: [[rc://*/ta/man/translate/figs-metonymy]])\n\n### “listen”\n\nThe author and characters often use the term “listen” to mean complying with what someone has said. For example, the author says in [2:25](../02/25.md) that Eli’s wicked sons “would not listen to the voice of their father,” meaning that they refused to obey him. Samuel says to Yahweh in [3:10](../03/10.md), “Speak, for your servant is listening,” to indicate that he is ready to obey whatever Yahweh tells him. (See: [[rc://*/ta/man/translate/figs-explicit]])\n\n### name of a person representing him and associated or accompanying people\n\nThe author and characters often use the name of a person to represent that person and others who are associated with or accompanying that person. For example, in [2:11](../02/11.md), when the author says that “Elkanah went to Ramah, to his house,” he is using Elkanah, one person who was involved in this action, to represent everyone who was involved. The text makes clear that Elkanah’s family accompanied him when he went to Shiloh. So the author means that Elkanah and his family returned together to their house in Ramah. (See: [[rc://*/ta/man/translate/figs-synecdoche]])\n\n### name of nation, tribe, or city representing its people\n\nThe author and characters often use the name of a nation, tribe, or city to represent its people. When a nation has the same name as its ancestor, this is the same thing as using the name of the ancestor to represent his descendants. For example, in [1:17](../01/17.md), when Eli speaks of “the God of Israel,” he is using the name of the nation of Israel to refer to its people, the Israelites. Since the Israelites were all descended from a man named Israel, Eli may also be using the name of an ancestor to represent his descendants. (See: [[rc://*/ta/man/translate/figs-metonymy]])\n\n### “saying”\n\nThe author frequently uses the term “saying” to introduce a direct quotation. In your translation, use a natural way of introducing direct quotations in your language. It may not be necessary to represent this term explicitly. (See: [[rc://*/ta/man/translate/writing-quotations]])\n\n### “sons of”\n\nThe author and characters often speak of “the sons of” a person to mean the nation or tribe that consists of his descendants. For example, in [2:28](../02/28.md) a man of God speaks of the “sons of Israel” to mean the Israelites. In [12:12](../12/12.md), Samuel speaks of the “sons of Ammon” to mean the Ammonites. In this case, “sons” does not mean first-generation offspring but later descendants. (See: [[rc://*/ta/man/translate/figs-metaphor]])\n\n### “struck”\n\nIn many places, the author says that soldiers “struck” an opposing army, city, or king as if they had only hit them. But in various contexts, he means that they either attacked, defeated, or killed those opponents. For example, when the author says in [11:11](../11/11.md) that Saul and his soldiers “struck Ammon,” he means that they attacked the Ammonite army. When he says in [4:2](../04/02.md) that “Israel was struck to the face of the Philistines,” he means that the Philistines defeated the Israelites. And when he says in that same verse that the Philistines “struck … about 4,000 men,” he means that they killed them. Consider carefully how to translate the term “struck” in each context where it does not actually mean “hit.” (See: [[rc://*/ta/man/translate/figs-metonymy]])\n\n### “went up,” “went down”\n\nIn Hebrew, writers and speakers generally indicated whether people were going up to a higher elevation or going down to a lower elevation when they traveled. For example, the author says in [1:3](../01/03.md) that Elkanah and his family “went up” to Shiloh because they were traveling to a higher elevation. In [10:8](../10/08.md), Samuel tells Saul to “go down” to Gilgal because that would be a journey to a lower elevation. If your language does not mark travel for change in elevation, you can translate instances such as these simply as “went” or “go.” (See: [[rc://*/ta/man/translate/figs-explicitinfo]])
1:intro	cj3l				0	# 1 Samuel 1 Chapter Introduction\n\n## Structure and Formatting\n\nThis chapter is the beginning of the first section of the book of 1 Samuel, [chapters 1–7](../01/01.md), which describe Samuel as a religious leader of Israel. This chapter tells how Samuel was born and how his parents dedicated him to Yahweh.\n\n## Translation Issues in This Chapter\n\n### Why does the author use the name Ramathaim Zophim for Ramah in [1:1](../01/01.md)?\n\nThe author says in [1:1](../01/01.md) that Elkanah was from a town called Ramathaim Zophim. However, in all subsequent references in the book, the author uses the name Ramah for the town where Elkanah and later his son Samuel lived. The word Ramathaim is the dual of the word Ramah, which means “hill.” The city may have been built on two hills, and it may originally have had the name Ramathaim. This name may eventually have been shortened to Ramah, but the author may wish to use the original name for clarity and accuracy in his historical account. The author adds the term Zophim, meaning that this was where the descendants of a man named Zuph lived. He does this to distinguish this city from the three other cities in the land of Canaan that also had the name Ramah. In your translation, you could use the name Ramathaim Zophim and spell it the way it sounds in your language. However, if your readers might wonder why the author says in [1:19](../01/19.md) that Elkanah and his family returned to “their house in Ramah,” in [1:1](../01/01.md) you could use a description such as “the city called Ramah where the descendants of Zuph live.” (See: [[rc://*/ta/man/translate/translate-transliterate]])\n\n### Why does the author call the tent of meeting the “temple” in [1:9](../01/09.md)?\n\nThe author says in [1:9](../01/09.md) that the priest Eli was sitting by the doorpost of “the temple of Yahweh.” However, Yahweh had no temple at this time. King Solomon built a temple for him in Jerusalem many years later. It could be that this account was written or edited after the temple was built and that the author knew that his readers would understand that he was using that term to mean generally the place where the Israelites worshiped Yahweh. Alternatively, the author could have been speaking of the tent of meeting in elevated language. The word that is often translated as “temple” can also mean “palace.” The author may have felt that the place where Yahweh was present among his people deserved to be described in grand language as a temple or palace. However, if it would not be clear to your readers that in [1:9](../01/09.md) he means the tent of meeting, you could use the word that you have been using in your translation for that structure. The UST models one way to do that.\n\n### Why does Elkanah say “may Yahweh raise up his word” when Yahweh has not said anything?\n\nIn [1:23](../01/23.md), Elkanah says “may Yahweh raise up his word,” that is, “may Yahweh do what he has said,” even though the author has not recorded Yahweh saying anything. It could be that Elkanah is referring to what Eli said to Hannah in [1:17](../01/17.md), “may the God of Israel grant your request.” Elkanah would be considering that what Yahweh’s priest had spoken constituted a “word” from Yahweh himself. Hannah’s request involved not only her having a son but that son having a long life throughout which he was specially dedicated to God and effective in his service. Elkanah could be wishing that Yahweh would make all of these things happen. Another possibility is that the term translated as “word” could have the meaning of “thing” or “matter” in this context. In that case Elkanah would be saying “may Yahweh accomplish his purpose” for the child. He would not be referring to anything that Yahweh had explicitly said.\n\n### What “vow” did Elkanah make?\n\nIn [1:21](../01/21.md), the author says that Elkanah went to Shiloh to sacrifice a “vow.” He is referring to a sacrifice that Elkanah had promised to make, and he assumes that readers will understand what he means by this. However, he has not described Elkanah making a vow. The most probable explanation is that the previous year, Hannah had told Elkanah that Eli had said to her, “may the God of Israel grant your request.” Elkanah would then have made a vow that if God would indeed grant this request, he would offer a special sacrifice. Some interpreters suggest that Elkanah made this vow when, as [1:19](../01/19.md) says, the family worshiped Yahweh the morning after Eli spoke with Hannah. However, since the text does not state any of this explicitly, it would probably be best to express the meaning of the term “vow” without saying what Elkanah vowed or when. A note to [1:21](../01/21.md) suggests one way to do that.
1:1	uw43		rc://*/ta/man/translate/writing-participants	וַ⁠יְהִי֩ אִ֨ישׁ אֶחָ֜ד	1	The author is using this phrase to introduce Elkanah as a new participant in the story. If your language has its own way of introducing new participants, you can use it here in your translation. Alternate translation: [There once was a man]
1:1	ab34		rc://*/ta/man/translate/translate-names	הָ⁠רָמָתַ֛יִם צוֹפִ֖ים	1	The word **Ramathaim Zophim** is the name of a city. This is the same city that the author calls Ramah in the rest of the book. See the discussion in the Introduction to 1 Samuel of why he uses a different name here.
1:2	ab56		rc://*/ta/man/translate/translate-ordinal	הַ⁠שֵּׁנִ֖ית	1	If your language does not use ordinal numbers, you can use a cardinal number here or an equivalent expression. Alternate translation: [the other]
1:3	ij45		rc://*/ta/man/translate/figs-synecdoche	הָ⁠אִ֨ישׁ הַ⁠ה֤וּא	1	The author is speaking of Elkanah to mean him and his entire family. The text makes clear in the next two verses that his wives and children accompanied him. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [that man and his family]
1:3	ab78		rc://*/ta/man/translate/figs-explicitinfo	וְ⁠עָלָה֩ הָ⁠אִ֨ישׁ הַ⁠ה֤וּא	1	See the discussion in the Introduction to 1 Samuel of how Hebrew speakers and writers marked travel for change in elevation. The author says **up** here because Shiloh was at a higher elevation than the city where Elkanah and his family lived. Alternate translation: [And that man went]
1:3	ab90		rc://*/ta/man/translate/translate-plural	מִ⁠יָּמִ֣ים ׀ יָמִ֔ימָ⁠ה	1	In Hebrew, the plural **days** can mean a year. That is the meaning in this context. Alternate translation: [from year to year]
1:4	cd12		rc://*/ta/man/translate/figs-metonymy	וַ⁠יְהִ֣י הַ⁠יּ֔וֹם וַ⁠יִּזְבַּ֖ח אֶלְקָנָ֑ה וְ⁠נָתַ֞ן	1	The author is using the term **day** to represent a specific time or occasion. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And on each occasion when Elkanah sacrificed, he gave]
1:5	cd34		rc://*/ta/man/translate/figs-synecdoche	מָנָ֥ה אַחַ֖ת אַפָּ֑יִם כִּ֤י	1	The author is using one part of two people, their **faces**, to mean the people themselves. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [a portion large enough to feed two people] or [a double portion]
